,path,scriptID,transcription,field1,field2,field3,field4,field5,field6,field7
6201,-,Script30_00207,"Hey Jay, mail administrator,",15944,-,-,-,-,-,-
6202,-,Script30_00207,"Hey Jay, Ask your Network",15945,-,-,-,-,-,-
6203,-,Script30_00207,"Hey Jay, Find John Smith in Contacts",15946,-,-,-,-,-,-
6204,-,Script30_00207,"Hey Jay, open contacts and find John smith",15947,-,-,-,-,-,-
6205,-,Script30_00207,"Hey Jay, open contacts and call john smith",15948,-,-,-,-,-,-
6206,-,Script30_00207,"Hey Jay, Reply to the email from John",15949,-,-,-,-,-,-
6207,-,Script30_00207,"Hey Jay, Please provide world hot news",1595,-,-,-,-,-,-
6208,-,Script30_00207,"Hey Jay, Respond to the email from John Doe",15950,-,-,-,-,-,-
6209,-,Script30_00207,"Hey Jay, send an email to James asking when he is getting off of work.",15952,-,-,-,-,-,-
6210,-,Script30_00208,"Hey Jay, send an email to James asking when he is getting off of work.",15953,-,-,-,-,-,-
6211,-,Script30_00208,"Hey Jay, email Jennifer the new schedule of the meeting for tomorrow.",15954,-,-,-,-,-,-
6212,-,Script30_00208,"Hey Jay, email Alice to let her know we are on the way,",15956,-,-,-,-,-,-
6213,-,Script30_00208,"Hey Jay, email Alice to let her know we are on the way,",15957,-,-,-,-,-,-
6214,-,Script30_00208,"Hey Jay, Compose an email to (name)",15959,-,-,-,-,-,-
6215,-,Script30_00208,"Hey Jay, What time is it in Dallas?",1596,-,-,-,-,-,-
6216,-,Script30_00208,"Hey Jay, Send Danielle an email.",15960,-,-,-,-,-,-
6217,-,Script30_00208,"Hey Jay, I need to send an email to Laura.",15961,-,-,-,-,-,-
6218,-,Script30_00208,"Hey Jay, Pull up Outlook, I need to send a email.",15962,-,-,-,-,-,-
6219,-,Script30_00208,"Hey Jay, Do I have any new emails from Kellogg?",15963,-,-,-,-,-,-
6220,-,Script30_00208,"Hey Jay, DId anybody email me today?",15964,-,-,-,-,-,-
6221,-,Script30_00208,"Hey Jay, Let me know if I get a new email today.",15965,-,-,-,-,-,-
6222,-,Script30_00208,"Hey Jay, send a reply if it is very important",15966,-,-,-,-,-,-
6223,-,Script30_00208,"Hey Jay, see if there is something related to my job",15967,-,-,-,-,-,-
6224,-,Script30_00208,"Hey Jay, if it is from a very familiar place mark it as important",15968,-,-,-,-,-,-
6225,-,Script30_00208,"Hey Jay, Check recently sent emails from mom",15969,-,-,-,-,-,-
6226,-,Script30_00208,"Hey Jay, Start Roomba.",1597,-,-,-,-,-,-
6227,-,Script30_00208,"Hey Jay, What was the subject of the last email from mom",15970,-,-,-,-,-,-
6228,-,Script30_00208,"Hey Jay, What was the last email from work",15971,-,-,-,-,-,-
6229,-,Script30_00208,"Hey Jay, Find out if Eddie Richards has sent an email about the budget requests.",15972,-,-,-,-,-,-
6230,-,Script30_00208,"Hey Jay, Check and see if I've received any emails from Eddie Richards having to do with budgets.",15973,-,-,-,-,-,-
6231,-,Script30_00208,"Hey Jay, I want to know if I have any emails with the subject line budget from Eddie Richards.",15974,-,-,-,-,-,-
6232,-,Script30_00208,"Hey Jay, Do I have the address for the apple store in my contacts?",15975,-,-,-,-,-,-
6233,-,Script30_00208,"Hey Jay, Add Rebecca Green to my list of favorite contacts",15976,-,-,-,-,-,-
6234,-,Script30_00208,"Hey Jay, Add work email address",15977,-,-,-,-,-,-
6235,-,Script30_00208,"Hey Jay, Add Sarah as email contact",15978,-,-,-,-,-,-
6236,-,Script30_00208,"Hey Jay, Add Dr. rosenstock as an email contact",15979,-,-,-,-,-,-
6237,-,Script30_00208,"Hey Jay, Please turn on Roomba.",1598,-,-,-,-,-,-
6238,-,Script30_00208,"Hey Jay, Send answer to George.",15980,-,-,-,-,-,-
6239,-,Script30_00208,"Hey Jay, Answer email from Sally.",15981,-,-,-,-,-,-
6240,-,Script30_00209,"Hey Jay, Give me Petey's telephone number.",15982,-,-,-,-,-,-
6241,-,Script30_00209,"Hey Jay, What is the email address for Tessa?",15983,-,-,-,-,-,-
6242,-,Script30_00209,"Hey Jay, Do I have any other contact phone number for Alison?",15984,-,-,-,-,-,-
6243,-,Script30_00209,"Hey Jay, add this new email",15985,-,-,-,-,-,-
6244,-,Script30_00209,"Hey Jay, save this email in contact",15986,-,-,-,-,-,-
6245,-,Script30_00209,"Hey Jay, add this new email with contact",15987,-,-,-,-,-,-
6246,-,Script30_00209,"Hey Jay, did you receive this person email?",15988,-,-,-,-,-,-
6247,-,Script30_00209,"Hey Jay, is this person sent any email",15989,-,-,-,-,-,-
6248,-,Script30_00209,"Hey Jay, Can you start the Roomba?",1599,-,-,-,-,-,-
6249,-,Script30_00209,"Hey Jay, did i have any new email",15990,-,-,-,-,-,-
6250,-,Script30_00209,"Hey Jay, Email Ashwin Patel my best wishes and an attachment of work.pdf",15991,-,-,-,-,-,-
6251,-,Script30_00209,"Hey Jay, Email Ashwin Patel my best wishes and an attachment of work.pdf",15992,-,-,-,-,-,-
6252,-,Script30_00209,"Hey Jay, Send Ashmit his latest tech topics available.",15993,-,-,-,-,-,-
6253,-,Script30_00209,"Hey Jay, Send an email to john asking him what time works for the meeting",15994,-,-,-,-,-,-
6254,-,Script30_00209,"Hey Jay, Email Karen about the budget meeting",15995,-,-,-,-,-,-
6255,-,Script30_00209,"Hey Jay, Email staff group distribution about tomorrow's meeting",15996,-,-,-,-,-,-
6256,-,Script30_00209,"Hey Jay, are there any new emails from NAME",15997,-,-,-,-,-,-
6257,-,Script30_00209,"Hey Jay, check my emails for something from NAME",15998,-,-,-,-,-,-
6258,-,Script30_00209,"Hey Jay, Please check whether the email of Jancy has come.",15999,-,-,-,-,-,-
6259,-,Script30_00209,"Hey Jay, dim the lights in the hall",16,-,-,-,-,-,-
6260,-,Script30_00209,"Hey Jay, Dim the lights",160,-,-,-,-,-,-
6261,-,Script30_00209,"Hey Jay, Play music from VTV",1600,-,-,-,-,-,-
6262,-,Script30_00209,"Hey Jay, Alex has told me that he will send an email regarding the price of the machine, please check if that has come.",16000,-,-,-,-,-,-
6263,-,Script30_00209,"Hey Jay, check email",16001,-,-,-,-,-,-
6264,-,Script30_00209,"Hey Jay, check for new email",16002,-,-,-,-,-,-
6265,-,Script30_00209,"Hey Jay, open email",16003,-,-,-,-,-,-
6266,-,Script30_00209,"Hey Jay, HEY, I WANT TO SEND AN EMAIL TO MY FRIEND.",16004,-,-,-,-,-,-
6267,-,Script30_00209,"Hey Jay, send email to joseph@gmail.com",16005,-,-,-,-,-,-
6268,-,Script30_00209,"Hey Jay, please check my email for me.",16006,-,-,-,-,-,-
6269,-,Script30_00209,"Hey Jay, Let me know when Casey emails me.",16007,-,-,-,-,-,-
6270,-,Script30_00210,"Hey Jay, Tell me when I get new emails from Principal Lowry.",16008,-,-,-,-,-,-
6271,-,Script30_00210,"Hey Jay, Give me notifications when I get any news from the Starbucks I applied to.",16009,-,-,-,-,-,-
6272,-,Script30_00210,"Hey Jay, Play songs from titanic",1601,-,-,-,-,-,-
6273,-,Script30_00210,"Hey Jay, Tell me if I have any new messages in my inbox.",16010,-,-,-,-,-,-
6274,-,Script30_00210,"Hey Jay, Are there any emails I haven't read yet?",16011,-,-,-,-,-,-
6275,-,Script30_00210,"Hey Jay, send an email to Jesse.",16012,-,-,-,-,-,-
6276,-,Script30_00210,"Hey Jay, send an email to Jesse.",16013,-,-,-,-,-,-
6277,-,Script30_00210,"Hey Jay, can you create an email for me.",16014,-,-,-,-,-,-
6278,-,Script30_00210,"Hey Jay, please start an email to Jesse.",16015,-,-,-,-,-,-
6279,-,Script30_00210,"Hey Jay, What's Jesse's number?",16016,-,-,-,-,-,-
6280,-,Script30_00210,"Hey Jay, What's June's address nowadays?",16017,-,-,-,-,-,-
6281,-,Script30_00210,"Hey Jay, Can you give me the newest phone number for Bobby McGee?",16018,-,-,-,-,-,-
6282,-,Script30_00210,"Hey Jay, Can you tell me if I've got any unread emails from today?",16019,-,-,-,-,-,-
6283,-,Script30_00210,"Hey Jay, Play list of music from avatar",1602,-,-,-,-,-,-
6284,-,Script30_00210,"Hey Jay, Let me know what's accumulated in my inbox since 3pm.",16020,-,-,-,-,-,-
6285,-,Script30_00210,"Hey Jay, Add jpearsonjessica@gmail.com to email contacts",16022,-,-,-,-,-,-
6286,-,Script30_00210,"Hey Jay, Add jpearsonjessica@gmail.com to email contacts",16023,-,-,-,-,-,-
6287,-,Script30_00210,"Hey Jay, send an email to 'rohit' saying 'I am busy tommorrow'",16024,-,-,-,-,-,-
6288,-,Script30_00210,"Hey Jay, can you send email to my friend rohit which says 'I am busy tommorrow.'",16025,-,-,-,-,-,-
6289,-,Script30_00210,"Hey Jay, Search: matthews, deadlines.",16026,-,-,-,-,-,-
6290,-,Script30_00210,"Hey Jay, start an email to coworker.",16027,-,-,-,-,-,-
6291,-,Script30_00210,"Hey Jay, start an email to coworker.",16028,-,-,-,-,-,-
6292,-,Script30_00210,"Hey Jay, please compose a new email to coworker.",16029,-,-,-,-,-,-
6293,-,Script30_00210,"Hey Jay, Check whether I have set any alarms for tomorrow morning",1603,-,-,-,-,-,-
6294,-,Script30_00210,"Hey Jay, open new email to this coworker, at this email.",16030,-,-,-,-,-,-
6295,-,Script30_00210,"Hey Jay, open new email to this coworker, at this email.",16031,-,-,-,-,-,-
6296,-,Script30_00210,"Hey Jay, Please send an email to Sally regarding tomorrows meeting.",16032,-,-,-,-,-,-
6297,-,Script30_00210,"Hey Jay, send a mail to Alex asking about the due payment.",16033,-,-,-,-,-,-
6298,-,Script30_00210,"Hey Jay, Compose new email to <email address>",16034,-,-,-,-,-,-
6299,-,Script30_00210,"Hey Jay, Have I got any new emails",16036,-,-,-,-,-,-
6300,-,Script30_00211,"Hey Jay, Please refresh my Gmail inbox",16037,-,-,-,-,-,-
6301,-,Script30_00211,"Hey Jay, has John sent me any email lately?",16038,-,-,-,-,-,-
6302,-,Script30_00211,"Hey Jay, has John sent me any email lately?",16039,-,-,-,-,-,-
6303,-,Script30_00211,"Hey Jay, What time is the alarm set for tomorrow morning",1604,-,-,-,-,-,-
6304,-,Script30_00211,"Hey Jay, do I have any emails from John in the last week?",16040,-,-,-,-,-,-
6305,-,Script30_00211,"Hey Jay, did I received an email from rohit?",16041,-,-,-,-,-,-
6306,-,Script30_00211,"Hey Jay, are there any recent emails from rohit?",16042,-,-,-,-,-,-
6307,-,Script30_00211,"Hey Jay, send john a mail for financial report 2017",16043,-,-,-,-,-,-
6308,-,Script30_00211,"Hey Jay, send mail to sanantha about body exercise schedule.",16044,-,-,-,-,-,-
6309,-,Script30_00211,"Hey Jay, send mail to ismail for office opening time table.",16045,-,-,-,-,-,-
6310,-,Script30_00211,"Hey Jay, Please show new emails",16046,-,-,-,-,-,-
6311,-,Script30_00211,"Hey Jay, Show me recent emails",16048,-,-,-,-,-,-
6312,-,Script30_00211,"Hey Jay, I WANT TO SEND AN EMAIL TO MY FAMILY DO YOU HELP ME?",16049,-,-,-,-,-,-
6313,-,Script30_00211,"Hey Jay, Is the alarm set for tomorrow morning",1605,-,-,-,-,-,-
6314,-,Script30_00211,"Hey Jay, check yahoo mail",16051,-,-,-,-,-,-
6315,-,Script30_00211,"Hey Jay, check outlook",16052,-,-,-,-,-,-
6316,-,Script30_00211,"Hey Jay, send raj a mail for job",16053,-,-,-,-,-,-
6317,-,Script30_00211,"Hey Jay, send mail to john for money",16054,-,-,-,-,-,-
6318,-,Script30_00211,"Hey Jay, send mail to sil for cap",16055,-,-,-,-,-,-
6319,-,Script30_00211,"Hey Jay, reply to email",16056,-,-,-,-,-,-
6320,-,Script30_00211,"Hey Jay, Reply to John stating that I will attend the party.",16058,-,-,-,-,-,-
6321,-,Script30_00211,"Hey Jay, Respond to Graham and let him know that I will be free tomorrow.",16059,-,-,-,-,-,-
6322,-,Script30_00211,"Hey Jay, Please provide current time in India",1606,-,-,-,-,-,-
6323,-,Script30_00211,"Hey Jay, Reply to the email from my bank and inform them that I have paid the credit card dues.",16060,-,-,-,-,-,-
6324,-,Script30_00211,"Hey Jay, Have I received any emails in the last ten minutes?",16061,-,-,-,-,-,-
6325,-,Script30_00211,"Hey Jay, Any important emails within the last hour?",16062,-,-,-,-,-,-
6326,-,Script30_00211,"Hey Jay, Do I have new email from work since yesterday?",16063,-,-,-,-,-,-
6327,-,Script30_00211,"Hey Jay, Send an email to peter that where he is now and if he is at the market text him to bring some wine.",16064,-,-,-,-,-,-
6328,-,Script30_00211,"Hey Jay, Send an email to test1@gmail.com with the subject as test and no content.",16065,-,-,-,-,-,-
6329,-,Script30_00211,"Hey Jay, Send a Hi to test2@gmail.com",16066,-,-,-,-,-,-
6330,-,Script30_00212,"Hey Jay, display address of John",16068,-,-,-,-,-,-
6331,-,Script30_00212,"Hey Jay, Tell me current time in Los angels",1607,-,-,-,-,-,-
6332,-,Script30_00212,"Hey Jay, show number and contact email of Rehan,",16071,-,-,-,-,-,-
6333,-,Script30_00212,"Hey Jay, Email my boss that I will be late today because of an emergency and apologize to him for missing the meeting.",16072,-,-,-,-,-,-
6334,-,Script30_00212,"Hey Jay, Save new email addresses to my contacts.",16073,-,-,-,-,-,-
6335,-,Script30_00212,"Hey Jay, Add this email to my address book.",16074,-,-,-,-,-,-
6336,-,Script30_00212,"Hey Jay, display recent email from John,",16075,-,-,-,-,-,-
6337,-,Script30_00212,"Hey Jay, display recent email from John,",16076,-,-,-,-,-,-
6338,-,Script30_00212,"Hey Jay, show latest email from Mark,",16077,-,-,-,-,-,-
6339,-,Script30_00212,"Hey Jay, show latest email from Mark,",16078,-,-,-,-,-,-
6340,-,Script30_00212,"Hey Jay, find  unread emails recieved from Peter today,",16079,-,-,-,-,-,-
6341,-,Script30_00212,"Hey Jay, Tell me present time in Malaysia",1608,-,-,-,-,-,-
6342,-,Script30_00212,"Hey Jay, email my mom",16080,-,-,-,-,-,-
6343,-,Script30_00212,"Hey Jay, send an email to my manager",16081,-,-,-,-,-,-
6344,-,Script30_00212,"Hey Jay, Send an email to Peter and ask him how is he now. Can I do something to help him.",16082,-,-,-,-,-,-
6345,-,Script30_00212,"Hey Jay, display latest emails,",16083,-,-,-,-,-,-
6346,-,Script30_00212,"Hey Jay, which new emails were recieved ?",16084,-,-,-,-,-,-
6347,-,Script30_00212,"Hey Jay, Email George Brown",16085,-,-,-,-,-,-
6348,-,Script30_00212,"Hey Jay, Send an email to George Brown",16086,-,-,-,-,-,-
6349,-,Script30_00212,"Hey Jay, Start a new email to George Brown",16087,-,-,-,-,-,-
6350,-,Script30_00212,"Hey Jay, Give a last minute update on incoming emails please.",16088,-,-,-,-,-,-
6351,-,Script30_00212,"Hey Jay, Have I received new emails in the last 10 minutes?",16089,-,-,-,-,-,-
6352,-,Script30_00212,"Hey Jay, Start brewing please.",1609,-,-,-,-,-,-
6353,-,Script30_00212,"Hey Jay, Any incoming emails in the last five minutes?",16090,-,-,-,-,-,-
6354,-,Script30_00212,"Hey Jay, Please check my inbox for any new emails in last 20 minutes.",16091,-,-,-,-,-,-
6355,-,Script30_00212,"Hey Jay, Any new emails after 5 pm?",16092,-,-,-,-,-,-
6356,-,Script30_00212,"Hey Jay, Let me know of any incoming emails for the last hour please.",16093,-,-,-,-,-,-
6357,-,Script30_00212,"Hey Jay, Send an email to Sharon.",16094,-,-,-,-,-,-
6358,-,Script30_00212,"Hey Jay, Email my boss that I'm coming in late today.",16095,-,-,-,-,-,-
6359,-,Script30_00212,"Hey Jay, Has Amy sent me any new emails?",16096,-,-,-,-,-,-
6360,-,Script30_00213,"Hey Jay, Has Amy sent me any new emails?",16097,-,-,-,-,-,-
6361,-,Script30_00213,"Hey Jay, Check unread emails from Amy.",16098,-,-,-,-,-,-
6362,-,Script30_00213,"Hey Jay, Are any of my new emails from Amy?",16099,-,-,-,-,-,-
6363,-,Script30_00213,"Hey Jay, Dim the lights",161,-,-,-,-,-,-
6364,-,Script30_00213,"Hey Jay, Start coffee.",1610,-,-,-,-,-,-
6365,-,Script30_00213,"Hey Jay, Please check email contain job listing",16100,-,-,-,-,-,-
6366,-,Script30_00213,"Hey Jay, Please check email from matrimony",16101,-,-,-,-,-,-
6367,-,Script30_00213,"Hey Jay, Send an email to my boss about my leave",16102,-,-,-,-,-,-
6368,-,Script30_00213,"Hey Jay, Send an email to my brother and say wedding anniversary",16103,-,-,-,-,-,-
6369,-,Script30_00213,"Hey Jay, Send an email to my friend say birthday wishes",16104,-,-,-,-,-,-
6370,-,Script30_00213,"Hey Jay, Seach the contact",16105,-,-,-,-,-,-
6371,-,Script30_00213,"Hey Jay, Select the contact",16106,-,-,-,-,-,-
6372,-,Script30_00213,"Hey Jay, What is Mom's email address?",16107,-,-,-,-,-,-
6373,-,Script30_00213,"Hey Jay, What is Jill's home phone number?",16108,-,-,-,-,-,-
6374,-,Script30_00213,"Hey Jay, Newyork time please.",1611,-,-,-,-,-,-
6375,-,Script30_00213,"Hey Jay, All emails received between 10pm and 7am everyday is to be replied.",16110,-,-,-,-,-,-
6376,-,Script30_00213,"Hey Jay, yes I want to check",16112,-,-,-,-,-,-
6377,-,Script30_00213,"Hey Jay, My friend emails me to check",16113,-,-,-,-,-,-
6378,-,Script30_00213,"Hey Jay, Reply to all emails received from 10pm to 9am",16114,-,-,-,-,-,-
6379,-,Script30_00213,"Hey Jay, Between 10pm and 9am all emails received is to be replied to.",16116,-,-,-,-,-,-
6380,-,Script30_00213,"Hey Jay, Email work team this week's schedule.",16117,-,-,-,-,-,-
6381,-,Script30_00213,"Hey Jay, Send help only to Jane",16118,-,-,-,-,-,-
6382,-,Script30_00213,"Hey Jay, Send to Jane only help",16119,-,-,-,-,-,-
6383,-,Script30_00213,"Hey Jay, time constrain",1612,-,-,-,-,-,-
6384,-,Script30_00213,"Hey Jay, Help is to be sent only to jane",16120,-,-,-,-,-,-
6385,-,Script30_00213,"Hey Jay, reply back to emily",16121,-,-,-,-,-,-
6386,-,Script30_00213,"Hey Jay, make a new email for emily",16122,-,-,-,-,-,-
6387,-,Script30_00213,"Hey Jay, English test form email from Marcia",16123,-,-,-,-,-,-
6388,-,Script30_00213,"Hey Jay, Carlos' Linux upgrade email",16124,-,-,-,-,-,-
6389,-,Script30_00213,"Hey Jay, send 'thank you so much mom' to mom",16126,-,-,-,-,-,-
6390,-,Script30_00214,"Hey Jay, send email to manoj vyas",16127,-,-,-,-,-,-
6391,-,Script30_00214,"Hey Jay, Send email to Rajesh",16128,-,-,-,-,-,-
6392,-,Script30_00214,"Hey Jay, send email 'thank you very much' to sarah as a reply",16129,-,-,-,-,-,-
6393,-,Script30_00214,"Hey Jay, Period the light should be in dim",1613,-,-,-,-,-,-
6394,-,Script30_00214,"Hey Jay, where does this friend live?",16130,-,-,-,-,-,-
6395,-,Script30_00214,"Hey Jay, this new email should be added to my contact",16131,-,-,-,-,-,-
6396,-,Script30_00214,"Hey Jay, I would like this new email should be added to my contacts",16132,-,-,-,-,-,-
6397,-,Script30_00214,"Hey Jay, send email to mommy that i'll be going the party.",16133,-,-,-,-,-,-
6398,-,Script30_00214,"Hey Jay, send email to daddy, i'll be going to the birthday party.",16134,-,-,-,-,-,-
6399,-,Script30_00214,"Hey Jay, send email to Enalen, i'm going to send the files the next day.",16135,-,-,-,-,-,-
6400,-,Script30_00214,"Hey Jay, check email and what is the latest subject?",16136,-,-,-,-,-,-
6401,-,Script30_00214,"Hey Jay, what is the first 5 subjects in the email?",16137,-,-,-,-,-,-
6402,-,Script30_00214,"Hey Jay, Show me all the emails received recently",16138,-,-,-,-,-,-
6403,-,Script30_00214,"Hey Jay, list the received emails recently in alphabetical order",16139,-,-,-,-,-,-
6404,-,Script30_00214,"Hey Jay, Any signs of rain?",1614,-,-,-,-,-,-
